id_patron,id_type_relation,occurences
1574,106,1
1575,0,1
1576,0,1
1576,17,2
1576,666,1
1577,23,1
1578,17,1
1579,777,1
1580,0,1
1580,17,1
1581,0,1
1582,0,1
1582,7,1
1582,21,1
1583,8,1
1584,0,1
1585,0,1
1585,6,1
1585,10,1
1585,35,1
1585,666,1
1586,0,1
1586,10,1
1586,42,1
1587,0,1
1587,5,1
1587,8,1
1587,35,1
1588,6,1
1589,0,1
1589,666,1
1590,0,1
1590,17,1
1591,0,1
1591,3,1
1591,15,1
1592,17,1
1593,0,1
1594,0,1
1594,8,1
1594,16,1
1594,80,1
1594,666,1
1595,0,1
1595,17,1
1595,106,1
1596,23,1
1597,0,1
1597,8,1
1597,16,1
1597,80,1
1597,666,1
1598,777,1
1599,666,1
1599,777,1
1600,0,1
1600,8,1
1601,0,1
1601,9,1
1602,0,1
1602,8,1
1602,9,1
1602,27,1
1602,28,1
1602,50,1
1602,666,1
1603,0,1
1603,5,1
1604,0,1
1605,0,1
1605,8,1
1605,17,1
1605,20,1
1605,27,1
1605,51,1
1606,0,1
1607,106,1
1608,0,1
1609,8,1
1610,64,1
1611,0,7
1611,5,1
1611,6,1
1611,8,3
1611,9,1
1611,10,3
1611,15,2
1611,20,1
1611,21,1
1611,27,2
1611,28,2
1611,35,1
1611,42,1
1611,51,1
1611,174,1
1611,666,3
1612,0,1
1612,9,1
1612,50,1
1612,666,1
1613,0,1
1613,17,1
1613,106,1
1614,777,1
1615,0,1
1615,3,1
1615,115,1
1616,0,1
1616,64,1
1616,777,1
1617,777,1
1618,0,1
1619,0,1
1620,0,1
1620,10,1
1620,17,1
1621,0,1
1622,777,1
1623,0,1
1623,15,2
1623,777,1
1624,0,2
1624,777,2
1625,0,1
1626,50,1
1626,666,1
1627,0,1
1627,777,1
1628,17,3
1628,106,3
1628,666,3
1629,0,7
1629,8,1
1629,17,4
1629,106,3
1629,666,1
1629,777,1
1630,0,1
1630,17,1
1631,17,1
1631,23,3
1632,17,1
1632,777,1
1633,23,1
1634,10,1
1634,777,1
1635,0,1
1635,17,1
1636,0,1
1637,0,1
1637,8,1
1637,106,1
1637,666,1
1637,777,1
1638,0,1
1638,8,1
1639,0,1
1640,8,1
1641,0,1
1642,0,1
1643,0,1
1643,8,1
1643,777,1
1644,0,1
1644,15,1
1644,27,1
1644,777,1
1645,0,1
1645,17,1
1646,0,1
1647,0,2
1648,0,1
1648,10,1
1649,0,3
1649,10,3
1650,0,1
1650,35,1
1651,0,1
1651,666,1
1652,0,1
1653,0,1
1653,9,1
1653,28,1
1653,106,1
1653,666,1
1653,777,1
1654,0,1
1654,666,1
1655,0,1
1655,64,1
1656,0,1
1656,28,1
1656,50,1
1656,666,1
1657,0,3
1657,5,1
1657,8,1
1657,9,1
1657,15,1
1657,21,1
1657,28,1
1657,35,1
1657,42,1
1657,666,1
1657,777,3
1658,0,1
1659,0,1
1660,0,1
1660,8,1
1660,16,1
1660,80,1
1660,666,1
1661,17,3
1662,0,1
1663,0,3
1663,3,1
1663,35,1
1663,174,1
1664,0,2
1664,7,1
1664,17,1
1665,0,1
1666,0,1
1667,0,1
1667,17,1
1668,0,1
1669,0,2
1669,17,3
1669,27,1
1669,28,1
1669,777,1
1670,0,1
1671,0,1
1671,777,1
1672,0,1
1672,777,1
1673,0,1
1673,666,1
1674,0,1
1675,0,1
1676,0,1
1677,0,1
1678,0,1
1679,0,1
1679,3,1
1679,15,1
1679,666,1
1680,0,1
1680,5,1
1681,23,4
1682,0,1
1682,3,1
1682,9,1
1682,28,1
1682,35,1
1682,41,1
1682,53,1
1682,666,1
1683,0,1
1683,17,1
1683,666,1
1684,7,1
1684,17,1
1685,0,1
1685,10,1
1686,0,3
1686,8,3
1686,27,2
1686,51,2
1686,54,2
1687,0,3
1687,8,1
1687,50,1
1687,666,1
1687,777,1
1688,0,5
1688,9,3
1688,50,3
1688,106,3
1688,666,3
1688,777,1
1689,0,1
1690,0,1
1691,0,1
1692,0,1
1692,50,1
1692,666,1
1693,0,1
1693,5,1
1693,23,1
1694,666,1
1695,0,1
1696,0,1
1696,5,1
1697,0,1
1697,17,1
1697,666,1
1698,17,1
1699,666,1
1700,0,1
1700,50,1
1700,666,1
1701,0,1
1701,5,1
1701,23,1
1702,0,1
1702,50,1
1702,666,1
1703,0,1
1703,50,1
1703,666,1
1704,0,1
1704,17,1
1704,666,1
1705,0,1
1705,5,1
1705,8,1
1705,17,1
1706,0,2
1707,0,1
1708,0,1
1708,3,1
1708,9,1
1708,15,1
1708,21,1
1708,28,1
1708,129,1
1708,666,1
1709,0,3
1709,17,1
1709,777,3
1710,0,1
1710,5,1
1710,42,1
1710,174,1
1711,0,1
1712,0,3
1712,777,1
1713,0,1
1713,142,1
1714,0,1
1714,5,1
1714,6,1
1714,27,1
1714,666,1
1715,0,1
1715,666,1
1716,6,1
1717,0,1
1717,8,1
1717,10,1
1717,11,1
1717,64,1
1718,0,1
1718,142,1
1719,0,1
1719,5,1
1719,42,1
1719,174,1
1720,0,1
1720,50,1
1720,666,1
1721,0,1
1721,142,1
1722,17,1
1722,23,1
1723,0,1
1723,5,1
1724,0,1
1724,50,1
1724,666,1
1725,0,1
1725,28,1
1725,50,1
1725,666,1
1726,0,1
1726,5,1
1726,8,1
1726,17,1
1726,27,1
1726,106,1
1726,666,1
1727,0,1
1727,3,1
1727,10,1
1727,35,1
1727,174,1
1728,0,1
1728,28,1
1728,42,1
1728,50,1
1728,129,1
1728,666,1
1729,0,1
1730,0,1
1730,3,1
1730,10,1
1730,35,1
1730,174,1
1731,0,1
1731,28,1
1731,42,1
1731,50,1
1731,129,1
1731,666,1
1732,0,1
1732,3,1
1732,10,1
1732,35,1
1732,174,1
1733,0,1
1733,8,1
1733,28,1
1734,0,1
1735,17,1
1736,777,1
1737,17,1
1738,0,1
1739,0,1
1740,23,1
1741,666,1
1742,0,3
1742,3,1
1742,10,1
1742,35,1
1742,41,1
1742,174,1
1742,666,1
1742,777,1
1743,0,1
1743,8,1
1743,9,1
1743,27,1
1743,28,1
1743,50,1
1743,666,1
1744,106,1
1745,0,1
1745,17,1
1746,0,1
1747,0,1
1747,17,1
1747,106,1
1747,666,1
1748,0,1
1748,3,1
1748,10,1
1748,35,1
1748,174,1
1749,0,1
1749,17,1
1750,666,1
1751,0,4
1751,28,2
1751,174,1
1751,666,2
1752,49,1
1752,666,1
1753,0,1
1753,17,1
1754,0,1
1754,8,1
1755,0,1
1756,0,1
1757,8,1
1758,0,1
1758,8,1
1759,49,1
1759,666,1
1760,0,1
1761,0,1
1762,23,1
1763,17,1
1763,777,1
1764,777,1
1765,0,1
1765,17,1
1765,666,1
1766,0,1
1766,27,1
1767,17,1
1768,0,1
1768,27,1
1768,64,1
1769,23,1
1770,777,1
1771,23,1
1772,17,1
1773,17,1
1774,174,1
1775,0,1
1775,23,1
1775,666,1
1776,0,1
1776,9,1
1777,0,1
1777,5,1
1777,54,1
1777,55,1
1777,156,1
1778,0,1
1778,9,1
1779,0,1
1779,5,1
1779,8,1
1779,27,1
1780,0,1
1781,0,1
1781,5,1
1781,17,1
1782,666,1
1783,0,1
1783,9,1
1784,0,1
1785,0,1
1785,5,1
1785,8,1
1785,9,1
1785,35,1
1785,42,1
1785,666,1
1786,0,1
1787,0,1
1787,20,1
1787,22,1
1787,27,1
1787,54,1
1787,666,1
1788,0,1
1788,8,1
1788,27,1
1788,51,1
1788,666,1
1789,0,1
1789,3,1
1789,15,1
1789,35,1
1789,42,1
1789,54,1
1789,122,1
1789,666,1
1790,0,1
1790,28,1
1791,0,1
1792,0,2
1793,0,2
1793,35,2
1794,0,1
1794,3,1
1794,15,1
1794,82,1
1794,137,1
1794,666,1
1795,0,1
1795,10,1
1796,17,1
1797,0,1
1797,8,1
1798,17,1
1799,0,2
1799,6,2
1799,8,2
1799,10,2
1799,27,2
1799,51,2
1799,666,2
1800,0,1
1801,0,2
1801,15,1
1801,27,1
1801,666,1
1802,0,1
1803,17,1
1804,777,1
1805,0,2
1805,27,2
1806,0,1
1806,5,1
1806,20,1
1806,23,2
1807,0,1
1808,0,1
1808,5,1
1808,6,1
1808,8,1
1808,21,1
1808,23,1
1808,35,1
1808,41,1
1808,67,1
1808,666,1
1809,0,1
1809,5,1
1809,8,1
1809,35,1
1809,777,1
1810,0,1
1810,10,1
1811,0,1
1812,174,1
1813,0,1
1813,17,1
1813,666,1
1814,0,1
1815,0,1
1815,6,1
1815,666,1
1816,0,1
1816,8,1
1817,666,1
1818,0,1
1818,3,1
1819,0,1
1819,17,1
1819,666,1
1820,23,1
1821,0,1
1822,666,1
1823,0,1
1823,3,1
1823,15,1
1823,171,1
1823,666,1
1824,0,1
1825,0,1
1826,0,1
1826,25,1
1827,0,1
1827,50,1
1827,666,1
1828,0,3
1828,8,1
1828,666,1
1829,0,1
1829,17,1
1829,777,1
1830,0,1
1830,17,1
1830,27,1
1831,0,1
1831,777,1
1832,0,1
1832,777,1
1833,0,1
1833,42,1
1834,115,1
1835,666,1
1836,0,1
1837,777,1
1838,0,1
1839,0,1
1839,8,1
1840,17,1
1841,0,1
1841,17,1
1842,0,1
1842,8,1
1842,10,1
1842,15,1
1842,22,1
1842,27,1
1842,54,1
1842,129,1
1842,666,1
1843,17,1
1844,17,1
1844,666,1
1845,106,1
1846,8,1
1847,0,1
1847,5,1
1847,6,1
1847,17,1
1847,106,1
1847,666,1
1848,0,1
1849,106,1
1850,106,1
1851,777,1
1852,17,1
1853,17,1
1854,42,1
1855,0,1
1856,0,1
1856,3,1
1856,10,1
1856,15,1
1856,16,1
1856,80,1
1856,666,1
1857,0,1
1857,106,1
1857,666,1
1858,777,1
1859,0,1
1859,777,1
1860,0,1
1860,3,1
1860,35,1
1860,666,1
1861,0,1
1861,27,1
1862,17,1
1863,0,1
1863,777,1
1864,0,1
1864,106,1
1864,666,1
1865,0,1
1865,3,1
1865,6,1
1865,35,1
1865,666,1
1866,0,1
1866,3,1
1866,152,1
1866,666,1
1867,0,1
1868,17,1
1869,0,1
1869,6,1
1869,23,1
1870,0,4
1870,10,1
1870,15,1
1870,17,2
1870,28,1
1870,666,1
1870,777,8
1871,777,1
1872,0,2
1872,17,1
1873,17,1
1873,777,1
1874,10,1
1874,15,1
1875,0,1
1875,10,1
1876,0,1
1876,666,1
1877,0,1
1877,10,1
1878,0,1
1878,8,1
1878,17,1
1879,0,1
1879,35,1
1880,0,1
1880,8,1
1881,0,2
1881,28,1
1882,0,1
1882,8,1
1882,27,1
1882,666,1
1883,0,1
1883,35,1
1884,0,1
1885,0,1
1885,15,1
1885,666,1
1886,0,1
1886,8,1
1886,666,1
1887,0,1
1887,9,1
1887,17,1
1888,666,1
1889,0,1
1889,777,1
1890,0,1
1890,15,1
1890,666,1
1891,0,1
1892,777,1
1893,0,1
1893,3,1
1893,10,1
1893,15,1
1893,16,1
1893,80,1
1893,666,1
1894,6,1
1895,0,1
1895,8,1
1895,27,1
1895,666,1
1896,0,1
1896,23,1
1897,0,3
1897,17,1
1897,666,1
1898,0,1
1899,17,1
1900,0,1
1900,6,1
1900,20,1
1901,0,1
1901,3,1
1902,0,3
1902,5,1
1903,0,1
1903,9,1
1903,666,1
1903,777,1
1904,0,1
1904,6,1
1904,8,1
1904,10,1
1904,27,1
1904,51,1
1904,666,1
1905,0,1
1905,35,1
1906,0,1
1907,0,1
1908,0,1
1908,5,1
1909,0,1
1909,5,1
1909,8,1
1909,9,1
1909,17,1
1909,35,1
1909,666,1
1910,17,1
1911,0,1
1912,17,1
1912,777,1
1913,0,1
1913,21,1
1913,28,1
1913,42,1
1913,50,1
1913,666,1
1914,0,1
1914,5,1
1915,174,1
1915,777,1
1916,0,1
1916,6,1
1916,8,1
1916,9,1
1916,10,1
1916,666,1
1917,0,1
1918,0,1
1919,777,1
1920,0,2
1920,8,1
1920,64,1
1920,777,1
1921,777,1
1922,0,1
1922,42,1
1923,0,1
1923,8,1
1924,0,2
1924,8,2
1924,777,1
1925,0,1
1925,8,1
1926,0,1
1927,0,3
1927,5,1
1927,6,1
1927,8,1
1927,10,2
1927,11,1
1927,17,1
1927,20,1
1927,21,2
1927,32,1
1927,35,1
1927,58,1
1927,174,2
1927,666,2
1928,0,1
1928,8,1
1928,9,1
1928,10,1
1928,41,1
1929,0,1
1930,0,1
1930,5,1
1930,666,1
1930,777,1
1931,0,5
1932,174,1
1933,0,1
1933,6,1
1933,9,1
1933,50,1
1934,17,1
1935,0,1
1935,8,1
1936,0,1
1936,8,1
1936,64,1
1937,58,1
1938,174,1
1939,0,1
1939,6,1
1940,0,3
1941,6,1
1942,0,1
1942,666,1
1943,777,1
1944,0,1
1944,153,1
1944,666,1
1945,0,1
1945,5,1
1945,42,1
1946,0,1
1946,6,1
1946,10,1
1946,15,1
1946,35,1
1946,666,1
1947,0,1
1948,0,1
1948,78,1
1948,666,1
1948,777,1
1949,17,1
1950,70,1
1950,175,1
1950,666,1
1951,0,1
1952,0,2
1952,17,2
1953,0,1
1953,8,1
1953,10,1
1953,15,1
1954,0,1
1954,6,1
1954,35,1
1954,666,1
1955,0,1
1955,50,1
1956,9,1
1957,0,1
1958,0,1
1958,666,1
1959,0,1
1959,8,1
1959,10,1
1959,15,1
1959,22,1
1959,27,1
1959,54,1
1959,129,1
1959,666,1
1960,0,1
1960,8,1
1960,9,1
1960,27,1
1961,0,1
1961,8,1
1962,0,1
1962,777,1
1963,0,1
1964,777,1
1965,17,1
1966,0,1
1966,5,1
1966,10,1
1966,35,1
1966,666,1
1967,0,1
1967,8,1
1967,20,1
1967,28,1
1967,50,1
1967,666,1
1968,23,1
1969,0,2
1969,20,1
1970,0,1
1970,8,1
1971,0,2
1971,8,1
1972,0,1
1973,17,1
1974,23,1
1975,0,1
1975,15,1
1975,64,1
1975,777,1
1976,666,1
1976,777,1
1977,17,1
1978,0,1
1979,0,1
1980,23,1
1981,17,1
1982,0,1
1982,9,1
1983,174,1
1983,777,1
1984,0,1
1984,9,1
1985,0,2
1985,5,1
1985,8,2
1985,10,1
1985,20,1
1985,27,2
1985,42,1
1985,51,1
1985,666,1
1986,17,1
1986,106,1
1987,0,1
1987,3,1
1987,666,1
1988,0,1
1988,3,1
1988,6,1
1988,35,1
1989,0,1
1989,8,1
1990,0,1
1990,5,1
1990,8,1
1990,17,1
1990,27,1
1990,106,1
1990,666,1
1991,0,1
1991,8,1
1991,17,1
1991,106,1
1992,17,1
1992,106,1
1993,17,1
1993,106,1
1994,0,1
1994,5,1
1994,10,1
1994,20,1
1994,41,1
1994,666,1
1995,0,1
1996,0,1
1996,8,1
1996,666,1
1997,777,1
1998,0,1
1998,8,1
1998,21,1
1998,50,1
1998,78,1
1998,666,1
1999,0,3
1999,3,1
1999,10,1
1999,15,1
1999,35,1
2000,0,1
2000,28,1
2000,666,1
2000,777,1
2001,0,1
2001,5,1
2001,7,1
2001,21,1
2002,17,1
2003,0,1
2004,23,1
2005,0,1
2005,17,1
2006,0,1
2007,17,1
2007,666,1
2008,0,1
2009,0,1
2010,0,1
2010,8,1
2011,0,5
2011,5,3
2012,0,1
2012,41,1
2013,0,3
2013,9,1
2013,17,2
2013,666,2
2014,777,1
2015,0,1
2015,28,1
2016,777,1
2017,0,1
2017,6,1
2018,0,1
2019,0,1
2020,0,1
2020,3,1
2020,35,1
2020,174,1
2021,0,1
2021,6,1
2021,8,1
2021,10,2
2021,27,1
2021,51,1
2021,666,1
2022,0,1
2022,8,1
2022,777,1
2023,174,1
2024,0,1
2024,17,1
2025,0,1
2025,15,1
2025,174,1
2026,15,1
2026,777,1
2027,0,1
2027,17,1
2027,666,1
2028,777,1
2029,0,7
2030,0,1
2031,777,1
2032,0,1
2032,3,1
2032,5,1
2032,15,1
2032,16,1
2032,80,1
2033,666,1
2033,777,1
2034,17,1
2035,6,1
2036,0,1
2036,10,1
2036,15,1
2037,0,1
2038,777,1
2039,0,1
2040,0,1
2041,0,1
2041,8,1
2041,15,1
2041,64,1
2042,0,4
2043,0,6
2043,5,2
2043,15,1
2043,666,1
2043,777,1
2044,0,1
2044,5,1
2045,777,1
2046,0,1
2046,10,1
2047,10,1
2048,0,1
2048,9,1
2048,10,1
2048,15,1
2048,17,1
2048,21,1
2048,31,1
2048,35,1
2048,666,1
2049,17,1
2050,0,1
2050,5,1
2051,0,1
2052,0,1
2052,3,1
2052,10,1
2052,15,1
2052,16,1
2052,80,1
2052,666,1
2053,0,2
2053,23,1
2054,0,1
2054,10,1
2055,0,1
2056,0,1
2056,15,1
2057,0,1
2057,10,1
2058,0,1
2059,0,1
2059,41,1
2059,52,1
2060,0,1
2060,777,1
2061,666,1
2062,10,1
2062,777,1
2063,777,1
2064,0,1
2065,0,1
2065,6,1
2066,0,1
2067,17,1
2068,23,1
2069,0,1
2069,17,1
2070,0,1
2071,0,1
2071,7,1
2071,10,1
2071,15,1
2071,666,1
2072,0,1
2072,5,1
2072,17,1
2072,666,1
2073,0,1
2073,6,1
2074,777,1
2075,0,1
2075,41,1
2075,666,1
2075,777,1
2076,777,1
2077,0,2
2077,5,1
2077,6,2
2077,15,1
2077,27,1
2077,666,1
2077,777,1
2078,0,1
2078,10,1
2078,15,1
2079,0,1
2079,5,1
2079,21,1
2079,64,1
2079,666,1
2080,777,1
2081,17,1
2081,777,1
2082,0,1
2082,666,1
2083,0,1
2083,8,1
2083,27,1
2084,777,2
2085,0,2
2085,23,2
2086,19,1
2086,170,1
2087,19,1
2087,170,1
2088,0,1
2089,0,1
2089,52,1
2090,0,1
2091,23,1
2092,0,1
2092,8,1
2092,20,1
2092,28,1
2092,50,1
2092,666,1
2093,777,1
2094,666,1
2095,17,1
2096,777,1
2097,0,1
2098,777,1
2099,0,2
2100,0,1
2101,0,1
2101,17,1
2102,0,1
2103,0,1
2103,3,1
2103,15,1
2103,82,1
2103,137,1
2103,666,1
2104,0,1
2104,64,1
2105,0,1
2106,0,1
2106,142,1
2107,0,1
2107,10,1
2107,15,1
2107,777,1
2108,19,1
2109,0,1
2110,23,1
2111,17,1
2112,23,1
2113,0,1
2114,0,1
2115,777,1
2116,0,1
2116,17,1
2116,777,1
2117,0,1
2118,0,1
2118,10,1
2119,0,1
2119,3,1
2119,17,1
2120,666,1
2120,777,1
2121,0,1
2121,666,1
2122,0,1
2122,5,1
2122,8,1
2122,35,1
2122,666,1
2123,0,1
2124,0,1
2124,17,1
2124,106,1
2124,666,1
2125,0,2
2125,666,1
2126,0,2
2126,5,2
2127,0,1
2128,0,1
2129,666,1
2130,28,1
2131,0,1
2132,0,2
2132,5,2
2132,6,1
2133,0,2
2134,0,1
2135,666,1
2135,777,1
2136,0,1
2136,10,1
2137,17,1
2138,0,1
2138,5,1
2139,0,1
2139,17,1
2140,0,1
2140,8,1
2140,17,1
2141,17,1
2141,777,1
2142,0,1
2143,666,1
2144,777,1
2145,23,1
2146,0,1
2147,0,1
2147,3,1
2147,10,1
2147,15,1
2147,16,1
2147,80,1
2147,666,1
2148,0,1
2148,777,1
2149,23,1
2149,24,1
2150,0,1
2150,25,1
2151,0,1
2151,17,1
2152,8,1
2153,0,1
2153,5,1
2154,17,1
2155,0,1
2155,5,1
2155,8,1
2155,17,1
2155,27,1
2155,106,1
2155,666,1
2156,0,1
2156,5,1
2156,8,1
2156,9,1
2156,15,1
2156,21,1
2156,28,1
2156,35,1
2156,42,1
2156,666,1
2157,0,1
2157,8,1
2157,9,1
2157,28,1
2158,0,1
2158,3,1
2158,6,1
2158,15,1
2158,35,1
2159,0,1
2160,17,1
2161,777,1
2162,0,1
2162,9,1
2162,50,1
2162,666,1
2163,0,1
2163,23,1
2164,777,1
2165,0,1
2166,0,1
2167,777,1
2168,0,1
2168,777,1
2169,777,1
2170,0,1
2171,0,1
2171,142,1
2172,0,1
2173,0,2
2173,8,1
2173,17,2
2173,27,1
2173,777,1
2174,0,3
2174,8,3
2174,17,3
2174,141,3
2174,666,3
2175,17,1
2176,17,1
2177,15,1
2178,0,1
2178,6,1
2178,8,1
2178,9,1
2178,28,1
2179,0,1
2179,142,1
2180,17,1
2181,0,1
2181,10,1
2181,15,1
2181,22,1
2182,6,1
2182,8,1
2183,23,1
2184,0,1
2184,20,1
2185,0,1
2185,9,1
2185,28,1
2185,666,1
2186,0,1
2186,8,1
2186,27,1
2187,0,1
2187,17,1
2187,106,1
2188,0,1
2188,15,1
2189,17,1
2190,0,1
2190,10,1
2190,20,1
2190,35,1
2190,42,1
2190,666,1
2191,0,1
2192,55,1
2193,666,1
2194,0,1
2194,23,1
2195,0,1
2195,5,1
2195,35,1
2195,666,1
2196,0,1
2196,17,1
2196,777,1
2197,0,1
2197,27,1
2198,0,1
2199,0,1
2200,106,1
2201,777,1
2202,0,1
2203,0,1
2203,9,1
2203,10,1
2203,23,1
2203,35,1
2204,777,1
2205,0,1
2206,0,1
2206,17,1
2206,666,1
2207,3,6
2207,16,1
2207,19,1
2207,25,1
2207,27,1
2207,80,1
2207,139,1
2208,26,1
2209,0,1
2209,42,1
2210,26,1
2211,0,1
2211,27,1
2211,41,1
2212,0,1
2212,777,1
2213,17,1
2214,0,1
2215,0,1
2216,777,1
2217,0,1
2217,64,1
2218,17,1
2219,15,1
2220,0,1
2220,17,1
2220,777,1
2221,0,2
2221,3,1
2221,5,2
2221,9,1
2221,10,1
2221,20,1
2221,35,1
2221,70,1
2222,0,1
2223,17,1
2224,0,1
2224,3,1
2224,5,1
2224,15,1
2224,666,1
2225,0,1
2225,9,1
2225,28,1
2225,666,1
2226,0,1
2227,0,1
2227,3,1
2227,5,1
2227,15,1
2227,666,1
2228,777,1
2229,0,1
2229,5,1
2229,777,1
2230,0,1
2230,666,1
2230,777,1
2231,0,1
2232,0,1
2232,17,1
2233,17,1
2233,106,1
2234,0,1
2234,777,1
2235,0,1
2235,15,1
2235,35,1
2235,666,1
2235,777,1
2236,0,1
2236,32,1
2237,20,1
2238,777,1
2239,0,1
2239,9,1
2239,50,1
2240,0,3
2240,8,2
2240,10,1
2240,64,2
2240,777,3
2241,17,1
2242,0,1
2242,5,1
2242,17,1
2243,0,1
2243,5,1
2244,0,1
2244,174,1
2245,0,3
2245,10,1
2245,28,1
2245,50,1
2245,666,2
2245,777,1
2246,17,1
2247,0,1
2247,666,1
2247,777,1
2248,0,1
2248,5,1
2249,41,1
2249,777,1
2250,0,1
2251,0,1
2252,0,1
2253,23,1
2254,0,1
2254,5,1
2255,0,1
2255,666,1
2256,8,1
2257,0,1
2257,8,1
2257,27,1
2257,666,1
2258,6,1
2259,17,1
2259,666,1
2260,0,1
2260,8,1
2260,17,1
2260,106,1
2261,777,1
2262,777,1
2263,0,1
2263,3,1
2264,0,1
2265,0,1
2265,666,1
2265,777,1
2266,174,1
2267,0,1
2267,666,1
2268,0,1
2268,9,1
2268,17,1
2268,666,1
2269,0,4
2269,8,2
2269,15,2
2269,64,2
2269,777,1
2270,17,1
2271,17,1
2272,26,1
2273,0,1
2273,17,1
2274,17,1
2275,17,1
2276,0,1
2276,17,1
2276,777,1
2277,32,1
2278,0,1
2278,3,1
2278,10,1
2278,15,1
2278,42,1
2278,54,1
2278,666,1
2279,0,1
2279,15,1
2279,155,1
2279,666,1
2280,15,1
2281,0,2
2281,777,1
2282,17,1
2283,0,1
2283,777,1
2284,0,3
2284,17,1
2284,106,1
2284,666,1
2285,0,1
2285,3,1
2285,15,1
2285,16,1
2285,80,1
2285,777,1
2286,17,2
2287,0,1
2287,3,1
2287,10,1
2287,15,1
2287,16,1
2287,80,1
2287,666,1
2288,0,1
2288,10,1
2289,777,1
2290,17,1
2290,666,1
2291,0,3
2291,5,2
2291,8,3
2291,9,2
2291,16,1
2291,35,2
2291,42,2
2291,80,1
2291,666,3
2292,0,1
2293,0,1
2293,5,1
2293,10,1
2293,15,1
2293,42,1
2293,54,1
2293,115,1
2293,173,1
2293,666,1
2294,0,1
2294,27,1
2295,0,1
2295,17,1
2296,0,1
2296,27,1
2297,0,1
2297,6,1
2297,10,1
2297,35,1
2297,666,1
2298,23,1
2299,0,2
2300,23,1
2301,0,1
2301,15,1
2301,28,1
2302,777,1
2303,777,2
2304,0,1
2304,9,1
2304,50,1
2304,666,1
2305,666,1
2306,17,1
2307,0,1
2308,0,7
2308,5,1
2308,8,1
2308,9,1
2308,27,1
2308,50,4
2308,666,1
2309,0,3
2310,777,1
2311,17,1
2311,666,1
2311,777,1
2312,0,1
2313,0,1
2313,17,1
2313,106,1
2314,0,1
2314,32,1
2314,666,1
2315,0,1
2316,0,1
2316,9,1
2316,17,1
2317,777,1
2318,0,1
2318,6,1
2318,27,1
2318,28,1
2319,0,1
2319,17,1
2320,0,1
2320,3,1
2320,15,1
2320,666,1
2321,17,1
2322,17,3
2323,17,1
2324,0,1
2324,9,1
2324,28,1
2325,17,1
2326,0,1
2326,777,1
2327,0,1
2327,17,1
2328,777,1
2329,17,1
2330,0,1
2330,777,1
2331,0,1
2331,24,1
2331,35,1
2331,42,1
2331,54,1
2331,70,1
2331,666,1
2332,23,1
2333,0,1
2333,15,1
2333,777,1
2334,0,1
2334,6,1
2334,55,1
2334,78,1
2334,82,1
2335,17,1
2335,23,1
2336,0,1
2336,8,1
2336,16,1
2336,80,1
2336,666,1
2337,0,1
2338,0,1
2338,17,1
2338,22,1
2339,0,1
2339,8,1
2339,9,1
2339,23,1
2339,28,1
2340,0,1
2340,6,1
2340,130,1
2341,10,1
2341,777,1
2342,17,1
2343,0,1
2343,6,1
2343,10,1
2343,666,1
2344,17,1
2345,17,1
2346,0,2
2346,6,2
2346,8,2
2346,9,2
2346,10,2
2346,666,2
2347,0,1
2347,9,1
2348,0,1
2348,777,1
2349,0,1
2349,9,1
2350,0,1
2351,0,1
2351,777,1
2352,26,1
2353,15,1
2353,666,1
2353,777,1
2354,0,1
2354,10,1
2355,10,1
2355,64,1
2356,0,1
2356,777,2
2357,777,1
2358,8,1
2358,777,1
2359,0,1
2359,3,1
2359,35,1
2360,0,2
2360,5,1
2360,666,1
2361,0,1
2361,27,1
2362,0,2
2362,6,2
2362,23,2
2362,35,2
2362,666,2
2363,0,1
2364,0,1
2365,777,1
2366,19,1
2367,17,1
2368,64,1
2369,0,1
2369,5,1
2369,8,1
2369,9,1
2369,20,1
2369,50,1
2369,666,1
2370,17,1
2370,23,1
2371,777,1
2372,0,1
2372,3,1
2372,6,1
2372,8,1
2372,9,1
2372,17,1
2372,21,1
2372,42,1
2372,50,1
2372,666,1
2373,0,1
2373,5,1
2374,0,1
2374,10,1
2374,15,1
2374,777,1
2375,8,2
2376,0,1
2376,3,1
2376,10,1
2376,15,1
2376,16,1
2376,80,1
2376,666,1
2377,0,1
2378,777,1
2379,777,1
2380,0,1
2380,17,1
2380,106,1
2381,17,1
2382,0,1
2383,0,1
2383,106,1
2383,666,1
2384,0,1
2384,17,1
2385,0,1
2385,5,1
2385,6,1
2385,35,1
2386,17,1
2387,0,1
2388,23,1
2389,0,1
2390,0,1
2390,25,1
2390,26,1
2391,24,1
2392,0,1
2392,3,1
2392,10,1
2392,35,1
2392,174,1
2393,17,1
2394,0,1
2394,28,1
2395,0,1
2395,25,1
2395,26,1
2395,106,1
2396,0,1
2396,10,1
2396,27,1
2397,0,1
2397,28,1
2397,666,1
2397,777,1
2398,0,1
2398,8,1
2398,67,1
2398,78,1
2399,17,2
2400,0,1
2400,10,1
2400,35,1
2401,666,1
2402,0,1
2403,0,1
2403,9,1
2403,10,1
2403,15,1
2404,0,1
2404,8,1
2405,666,1
2406,0,1
2406,142,1
2407,0,1
2407,5,1
2407,8,1
2408,0,1
2409,27,1
2410,0,1
2411,777,1
2412,0,1
2412,777,2
2413,0,1
2413,17,1
2413,666,1
2414,0,1
2414,5,1
2414,8,1
2414,17,1
2414,27,1
2414,106,1
2414,666,1
2415,0,1
2416,0,1
